55	1	r918u32n04.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.40	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 4.37547937507418e-06 1
54	1	r918u32n04.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.29	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 3.455107294592218e-06 10
53	1	r918u32n04.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.43	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 3.455107294592218e-06 1
35	1	r909u07n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.31	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 0.0007896522868499724 10
0
30	1	r906u41n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.48	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 0.00024244620170823283 10
29	1	r906u41n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.48	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 0.00019144819761699575 10
28	1	r906u41n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.48	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 0.00015117750706156614 10
31	1	r906u41n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.49	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 0.00030702906297578496 10
27	1	r906u41n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.49	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 0.00011937766417144358 10
170	1	r805u14n03.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:59	5.18	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1.80472176682717e-05 10
197	1	r912u36n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:59	5.18	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.00015117750706156614 10
196	1	r912u36n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:59	5.19	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.00015117750706156614 1
